,Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,MACD,signal,Buy_Signal_Price,Sell_Signal_Price
1845,2014-08-01,1390.0,1392.6,1370.1,1373.95,1379.8208920942625,21769,2705,30037321.0,7208.0,33.11,22.5,-16.05,-24.908759647203624,-11.017485472450076,,
1846,2014-07-31,1406.9,1418.0,1389.0,1394.5,1404.0589537099647,16267,1672,22839827.0,3341.0,20.54,29.0,-12.4,-26.7284050628175,-14.159669390523561,,
1847,2014-07-30,1400.75,1413.35,1388.3,1409.6,1401.2505467468561,14632,1457,20503098.0,2616.0,17.88,25.05,8.85,-26.64489756721241,-16.65671502586133,,
1848,2014-07-28,1439.0,1439.0,1394.0,1400.0,1407.065346015578,26704,2645,37574273.0,7332.0,27.46,45.0,-39.0,-27.041637876157438,-18.733699595920555,,
1849,2014-07-25,1456.0,1466.0,1428.35,1442.35,1449.8077397405912,23515,2342,34092229.0,7072.0,30.07,37.65,-13.65,-23.66595990879341,-19.720151658495126,,
1850,2014-07-24,1459.8,1474.35,1430.1,1460.3,1447.4828155660468,51471,4633,74503388.0,4198.0,8.16,44.25,0.5,-19.319591587824107,-19.64003964436092,1460.3,
1851,2014-07-23,1490.0,1498.85,1450.15,1454.8,1465.6143864598023,14180,1345,20782412.0,4768.0,33.62,48.7,-35.2,-16.13289741512358,-18.938611198513456,,
1852,2014-07-22,1494.0,1499.9,1474.55,1485.0,1488.7832747529676,15079,1697,22449363.0,3255.0,21.59,25.35,-9.0,-11.043232209558937,-17.359535400722553,,
1853,2014-07-21,1461.25,1495.0,1452.5,1483.65,1482.3676431636381,18877,1713,27982654.0,3170.0,16.79,42.5,22.4,-7.03744628258346,-15.295117577094736,,
1854,2014-07-18,1477.05,1478.0,1451.0,1459.4,1460.5157834595057,14002,1298,20450142.0,1531.0,10.93,27.0,-17.65,-5.753284131447799,-13.386750887965349,,
1855,2014-07-17,1445.0,1482.7,1438.85,1478.0,1467.7678010567934,27063,2035,39722200.0,8390.0,31.0,43.85,33.0,-3.1978490086896727,-11.348970512110213,,
1856,2014-07-16,1430.0,1448.9,1412.05,1437.05,1428.1095486504876,13227,1312,18889605.0,3570.0,26.99,36.85,7.05,-4.425951416686075,-9.964366693025386,,
1857,2014-07-15,1405.3,1424.7,1397.5,1419.9,1413.3493091537132,16212,1475,22913219.0,2850.0,17.58,27.2,14.6,-6.70579288828776,-9.312651932077863,,
1858,2014-07-14,1425.0,1428.95,1395.05,1397.7,1410.3508822918827,24085,2269,33968301.0,8282.0,34.39,33.9,-27.3,-10.186514350217521,-9.487424415705796,,1397.7
1859,2014-07-11,1470.0,1470.0,1412.0,1422.15,1437.4613955956488,18845,2127,27088960.0,1724.0,9.15,58.0,-47.85,-10.847062340616048,-9.759352000687848,,
1860,2014-07-10,1440.0,1485.0,1412.0,1457.8,1453.6928375733855,38325,3532,55712778.0,4441.0,11.59,73.0,17.8,-8.397097804995155,-9.48690116154931,1457.8,
1861,2014-07-09,1404.0,1447.95,1395.95,1433.0,1428.695342543797,28084,2601,40123480.0,5009.0,17.84,52.0,29.0,-8.360264077030024,-9.261573744645453,,
1862,2014-07-08,1451.0,1461.3,1402.35,1415.15,1429.1874668284177,26378,2132,37699107.0,11245.0,42.63,58.95,-35.85,-9.660063702390516,-9.341271736194466,,1415.15
1863,2014-07-07,1451.95,1465.6,1444.55,1450.35,1453.2435020519836,17544,1785,25495704.0,4739.0,27.01,21.05,-1.6,-7.760361828215764,-9.025089754598726,1450.35,
1864,2014-07-04,1481.0,1487.4,1422.3,1452.4,1456.4149161820048,29230,2512,42571008.0,9889.0,33.83,65.1,-28.6,-6.020021478611625,-8.424076099401306,,
1865,2014-07-03,1509.8,1510.0,1475.55,1481.6,1483.1808902750213,3527,1085,5231179.0,901.0,25.55,34.45,-28.2,-2.258557996971831,-7.190972478915412,,
1866,2014-07-02,1492.0,1510.0,1477.5,1500.2,1495.118330204588,31429,4361,46990074.0,5536.0,17.61,32.5,8.2,2.1979567877540376,-5.313186625581522,,
1867,2014-07-01,1480.0,1485.95,1460.0,1478.75,1475.0694712980865,14999,1666,22124567.0,3073.0,20.49,25.95,-1.25,3.9533691485762574,-3.459875470749966,,
1868,2014-06-30,1432.0,1499.45,1429.4,1468.05,1452.003397046834,22078,2447,32057331.0,2238.0,10.14,70.05,36.05,4.430078329863363,-1.8818847106273004,,
1869,2014-06-27,1455.0,1471.25,1427.0,1432.65,1441.893336636116,20185,1824,29104617.0,3652.0,18.09,44.25,-22.35,1.9291515820984841,-1.1196774520821438,,
1870,2014-06-26,1472.5,1475.85,1435.05,1444.65,1454.0626903098691,16749,1830,24354096.0,5230.0,31.23,40.8,-27.85,0.905016362828519,-0.7147386891000113,,
1871,2014-06-25,1475.0,1477.4,1456.4,1470.6,1470.4793103448276,13050,1158,19189755.0,3914.0,29.99,21.0,-4.4,2.1624031128269507,-0.13931032871461885,,
1872,2014-06-24,1472.05,1485.0,1461.35,1470.65,1472.4862655526836,33274,2302,48995508.0,15170.0,45.59,23.65,-1.4,3.1268810153860613,0.5139279401055172,,
1873,2014-06-23,1439.0,1474.9,1427.2,1469.35,1451.5341886792453,26500,3046,38465656.0,4927.0,18.59,47.7,30.35,3.7431884203494974,1.1597800361543134,,
1874,2014-06-20,1449.9,1464.9,1430.05,1439.45,1448.9917909646956,18638,2530,27006309.0,3795.0,20.36,34.85,-10.45,1.7982077442343325,1.2874655777703172,,
1875,2014-06-19,1490.0,1498.35,1450.0,1457.65,1469.539358254959,25306,2830,37188163.0,4636.0,18.32,48.35,-32.35,1.7057219410760354,1.371116850431461,,
1876,2014-06-18,1507.0,1520.0,1465.1,1476.15,1500.3097645231833,31553,3006,47339274.0,4482.0,14.2,54.9,-30.85,3.089606603090715,1.714814800963312,,
1877,2014-06-17,1475.0,1509.3,1470.0,1500.05,1496.9234029232584,41529,2817,62165732.0,13814.0,33.26,39.3,25.05,6.045190237397492,2.580889888250148,,
1878,2014-06-16,1471.0,1487.85,1439.25,1480.15,1462.4572252686296,31549,2816,46139063.0,6543.0,20.74,48.6,9.15,6.704462996613529,3.4056045099228243,,
1879,2014-06-13,1498.9,1504.95,1461.2,1470.45,1482.4054263816577,30923,2294,45840423.0,6142.0,19.86,43.75,-28.45,6.37079392766168,3.9986423934705955,,
1880,2014-06-12,1488.0,1489.5,1468.15,1477.75,1480.823628807599,21897,1968,32425595.0,5479.0,25.02,21.35,-10.25,6.6191068345776785,4.522735281692013,,
1881,2014-06-11,1499.9,1514.15,1468.1,1479.6,1490.1317879459787,24805,2243,36962719.0,5148.0,20.75,46.05,-20.3,6.885800914531046,4.99534840825982,,
1882,2014-06-10,1511.55,1519.0,1478.1,1498.05,1496.3009546206429,50177,3013,75079893.0,15197.0,30.29,40.9,-13.5,8.4880734738731,5.693893421382477,,
1883,2014-06-09,1438.35,1524.45,1438.35,1509.4,1505.4400545309566,77754,7065,117053986.0,20026.0,25.76,86.1,71.05,10.552098146019944,6.66553436630997,,
1884,2014-06-06,1449.95,1449.95,1424.25,1438.65,1436.2279632363443,20999,1579,30159351.0,3494.0,16.64,25.7,-11.3,6.405085018545151,6.6134444967570065,,1438.65
1885,2014-06-05,1422.0,1459.0,1422.0,1437.85,1443.6688714222155,33715,2604,48673296.0,9481.0,28.12,37.0,15.85,3.0191905737310663,5.894593712151819,,
1886,2014-06-04,1425.9,1435.0,1410.0,1423.0,1422.5655558258331,20555,1730,29240835.0,5612.0,27.3,25.0,-2.9,-0.8525978439863593,4.545155400924183,,
1887,2014-06-03,1392.0,1428.25,1383.1,1415.9,1411.3003897685749,41050,3505,57933881.0,12778.0,31.13,45.15,23.9,-4.4427158596452045,2.7475811488103057,,
1888,2014-06-02,1350.0,1388.85,1337.6,1380.7,1362.8245329400197,20340,2352,27719851.0,6196.0,30.46,51.25,30.7,-10.012834352145774,0.19549804861908981,,
1889,2014-05-30,1383.0,1383.0,1328.0,1339.5,1344.6137413073711,17975,1643,24169432.0,3549.0,19.74,55.0,-43.5,-17.549390614336744,-3.353479683972077,,
1890,2014-05-29,1384.3,1407.0,1352.95,1370.7,1384.410606811584,28246,2500,39104062.0,7943.0,28.12,54.05,-13.6,-20.76521799224315,-6.835827345626292,,
1891,2014-05-28,1330.55,1394.0,1330.55,1379.9,1375.493448530014,24422,3056,33592301.0,3828.0,15.67,63.45,49.35,-22.314197071887975,-9.931501290878629,,
1892,2014-05-27,1359.95,1359.95,1315.5,1330.5,1331.1516958821699,19282,2005,25667267.0,3369.0,17.47,44.45,-29.45,-27.21423256651724,-13.388047546006351,,
1893,2014-05-26,1381.25,1434.05,1321.0,1347.8,1388.542965501181,60118,5323,83476426.0,13089.0,21.77,113.05,-33.45,-29.363101030211965,-16.583058242847475,,
1894,2014-05-23,1391.0,1401.4,1371.55,1381.25,1385.6199399573893,20652,1866,28615823.0,5491.0,26.59,29.85,-9.75,-28.043689131053043,-18.875184420488587,,
1895,2014-05-22,1403.0,1407.85,1360.75,1389.6,1388.1830873906513,33951,2263,47130204.0,5881.0,17.32,47.1,-13.4,-26.024278792611995,-20.30500329491327,,
1896,2014-05-21,1405.0,1439.95,1374.0,1379.55,1392.1691025785385,44405,2899,61819269.0,15135.0,34.08,65.95,-25.45,-24.94725611955846,-21.23345385984231,,
1897,2014-05-20,1460.0,1460.0,1417.0,1424.7,1428.1434278518389,23029,1482,32888715.0,5068.0,22.01,43.0,-35.3,-20.217426320219374,-21.030248351917727,1424.7,
1898,2014-05-19,1444.0,1449.0,1412.15,1441.8,1436.5550943145588,30112,2152,43257547.0,5073.0,16.85,36.85,-2.2,-14.917218627629381,-19.807642407060058,,
1899,2014-05-16,1386.0,1455.4,1384.4,1428.35,1414.7946001953876,168895,5815,238951734.0,113128.0,66.98,71.0,42.35,-11.667571932550345,-18.179628312158115,,
1900,2014-05-15,1388.7,1397.45,1361.35,1376.0,1380.9350417410806,24077,1722,33248773.0,8727.0,36.25,36.1,-12.7,-13.164657035465098,-17.176634056819513,,
1901,2014-05-14,1385.1,1394.5,1373.0,1388.05,1385.826861125754,17073,1489,23660222.0,4555.0,26.68,21.5,2.95,-13.226308816546634,-16.386569008764937,,
1902,2014-05-13,1366.0,1414.7,1366.0,1389.25,1392.285353172075,48659,4405,67747213.0,11803.0,24.26,48.7,23.25,-13.028157832305169,-15.714886773472983,,
1903,2014-05-12,1343.0,1366.0,1342.0,1348.0,1350.3245458650272,57582,2589,77754388.0,37661.0,65.4,24.0,5.0,-16.015040590152466,-15.774917536808882,,1348.0
1904,2014-05-09,1263.0,1344.7,1263.0,1340.55,1321.3905801768046,34162,3342,45141345.0,16212.0,47.46,81.7,77.55,-18.766985308236144,-16.373331091094336,,
1905,2014-05-08,1273.0,1282.85,1261.5,1268.4,1272.300381623367,13626,1568,17336365.0,6630.0,48.66,21.35,-4.6,-26.464754129433004,-18.39161569876207,,
1906,2014-05-07,1285.2,1295.2,1270.35,1274.9,1282.7970196798317,37043,7336,47518650.0,14208.0,38.36,24.85,-10.3,-31.675658429465557,-21.04842424490277,,
1907,2014-05-06,1280.0,1304.0,1275.05,1294.1,1291.8884271997304,17809,1799,23007241.0,4498.0,25.26,28.95,14.1,-33.86567566248846,-23.611874528419907,,
1908,2014-05-05,1284.9,1290.0,1264.7,1277.15,1272.9475440469835,14984,1507,19073846.0,3904.0,26.05,25.3,-7.75,-36.547704256310226,-26.19904047399797,,
1909,2014-05-02,1293.05,1300.65,1280.0,1284.5,1286.6965074267362,9964,1185,12820644.0,3356.0,33.68,20.65,-8.55,-37.64618586963138,-28.488469553124656,,
1910,2014-04-30,1298.5,1316.5,1282.15,1291.7,1295.80705724583,11931,1381,15460274.0,3115.0,26.11,34.35,-6.8,-37.50344427471623,-30.29146449744297,,
1911,2014-04-29,1286.15,1309.4,1278.3,1301.95,1299.7657834784509,32043,2845,41648395.0,11826.0,36.91,31.1,15.8,-36.1465561957973,-31.46248283711384,,
1912,2014-04-28,1309.0,1309.0,1278.75,1286.85,1288.3723795191263,28573,2494,36812664.0,8212.0,28.74,30.25,-22.15,-35.87609908330205,-32.34520608635148,,
1913,2014-04-25,1340.0,1345.0,1290.0,1308.4,1307.1389046941679,42180,4030,55135119.0,9263.0,21.96,55.0,-31.6,-33.53626973210703,-32.5834188155026,,
1914,2014-04-23,1336.0,1358.4,1319.7,1347.75,1329.800844768875,206447,2660,274533395.0,185593.0,89.9,38.7,11.75,-28.181859046901764,-31.703106861782434,1347.75,
1915,2014-04-22,1351.05,1353.0,1328.1,1334.75,1337.0626313803696,18553,1452,24806523.0,4414.0,23.79,24.9,-16.3,-24.702684190437367,-30.303022327513425,,
1916,2014-04-21,1365.0,1365.0,1335.35,1350.6,1348.1303972831652,18551,1585,25009167.0,3959.0,21.34,29.65,-14.4,-20.43093540898576,-28.328604943807893,,
1917,2014-04-17,1332.0,1366.25,1318.15,1360.55,1346.0288855356755,18556,2420,24976912.0,3713.0,20.01,48.1,28.55,-16.057560319142112,-25.874396018874737,,
1918,2014-04-16,1355.1,1370.4,1326.15,1332.4,1346.6079060590932,42069,2205,56650448.0,25856.0,61.46,44.25,-22.7,-14.693718749388381,-23.638260564977468,,
1919,2014-04-15,1390.0,1395.9,1355.15,1361.0,1369.840562042859,15586,1708,21350335.0,3629.0,23.28,40.75,-29.0,-11.17625063918922,-21.14585857981982,,
1920,2014-04-11,1380.0,1397.65,1371.0,1388.45,1388.344975632397,17236,2027,23929514.0,4466.0,25.91,26.65,8.45,-6.103291286307467,-18.13734512111735,,
1921,2014-04-10,1360.3,1402.35,1360.1,1390.3,1386.9423157191752,23958,2746,33228364.0,7026.0,29.33,42.25,30.0,-1.9116189581375238,-14.892199888521384,,
1922,2014-04-09,1385.3,1399.0,1366.0,1372.05,1372.9057213760443,43923,2884,60302138.0,22357.0,25.45,33.0,-13.25,-0.06160082115957266,-11.926080075049022,,
1923,2014-04-07,1373.0,1389.0,1366.0,1379.9,1379.3937028030207,7813,1252,10777203.0,3353.0,21.46,23.0,6.9,2.01475641802449,-9.13791277643432,,
1924,2014-04-04,1354.0,1372.15,1337.85,1363.7,1358.7615220987946,16924,1241,22995680.0,3512.0,20.75,34.3,9.7,2.32626415336199,-6.845077390475058,,
1925,2014-04-03,1365.0,1367.0,1350.0,1354.15,1356.990416461137,14191,1029,19257051.0,3427.0,24.15,17.0,-10.85,1.7819894257390843,-5.11966402723223,,
1926,2014-04-02,1384.0,1396.0,1348.0,1359.15,1367.840128662088,23006,1652,31468530.0,5613.0,24.4,48.0,-24.85,1.7341161841461599,-3.7489079849565523,,
1927,2014-04-01,1398.0,1398.0,1374.0,1383.95,1379.923399373428,67989,1280,93819612.0,7330.0,10.78,24.0,-14.05,3.6551942292326203,-2.268087542118718,,
1928,2014-03-31,1361.0,1399.25,1361.0,1391.55,1382.5445843594628,21521,1662,29753742.0,4590.0,21.33,38.25,30.55,5.724925526901416,-0.6694849283146913,,
1929,2014-03-28,1317.0,1372.0,1309.8,1361.8,1345.4041354853848,38351,2820,51597594.0,6881.0,17.94,62.2,44.8,4.908049187161396,0.44602189478052623,,
1930,2014-03-27,1295.0,1318.8,1281.0,1311.1,1304.2466932157588,28124,1813,36680634.0,11635.0,41.37,37.8,16.1,0.16766972796722257,0.39035146141786553,,1311.1
1931,2014-03-26,1279.0,1303.0,1279.0,1293.9,1294.346540129836,34351,2110,44462098.0,18349.0,53.42,24.0,14.9,-4.920293321007648,-0.6717774950672373,,
1932,2014-03-25,1277.0,1289.05,1266.3,1270.3,1273.9278982797307,13370,1081,17032416.0,2901.0,21.7,22.75,-6.7,-10.73313852096203,-2.6840497002461956,,
1933,2014-03-24,1244.1,1294.0,1244.1,1283.7,1283.687673702396,39939,2810,51269202.0,23015.0,57.63,49.9,39.6,-14.096101130374109,-4.966459986271778,,
1934,2014-03-22,1267.7,1270.0,1258.0,1266.7,1263.361997635934,3384,185,4275217.0,1116.0,32.98,12.0,-1.0,-17.926386922587426,-7.558445373534909,,
1935,2014-03-21,1265.0,1279.5,1259.5,1269.9,1270.6907064760303,14268,1002,18130215.0,5395.0,37.81,20.0,4.9,-20.467763119647998,-10.140308922757526,,
1936,2014-03-20,1290.0,1290.0,1255.0,1258.65,1267.048459358142,10937,798,13857709.0,2953.0,27.0,35.0,-31.35,-23.123054862420304,-12.736858110690083,,
1937,2014-03-19,1260.05,1291.5,1246.55,1284.75,1278.9340555343013,49663,2920,63515702.0,28111.0,56.6,44.95,24.7,-22.857849762171554,-14.761056440986378,,
1938,2014-03-18,1250.0,1274.85,1245.55,1257.35,1262.9992870157648,25246,2194,31885680.0,12277.0,48.63,29.3,7.35,-24.575334657849453,-16.723912084358993,,
1939,2014-03-14,1242.9,1253.9,1219.05,1248.75,1237.3487552204804,18437,1581,22812999.0,3139.0,17.03,34.85,5.85,-26.326921574316884,-18.644513982350574,,
1940,2014-03-13,1222.0,1267.9,1222.0,1244.6,1251.1870566819407,15931,1254,19932661.0,2494.0,15.66,45.9,22.6,-27.730279738793115,-20.461667133639082,,
1941,2014-03-12,1253.85,1253.85,1222.1,1232.2,1236.5631004509507,15301,1023,18920652.0,2548.0,16.65,31.75,-21.65,-29.50293608145944,-22.269920923203156,,
1942,2014-03-11,1260.15,1280.65,1242.0,1251.15,1260.8163702175689,25693,1544,32394155.0,5859.0,22.8,38.65,-9.0,-29.043872690882154,-23.624711276738957,,
1943,2014-03-10,1242.25,1285.0,1238.6,1263.95,1262.9484366170652,21236,1496,26819973.0,3669.0,17.28,46.4,21.7,-27.332140716032427,-24.36619716459765,,
1944,2014-03-07,1210.25,1270.4,1202.0,1261.65,1246.3343428337855,53822,4317,67080207.0,14682.0,27.28,68.4,51.4,-25.86303856233485,-24.66556544414509,,
1945,2014-03-06,1165.0,1212.95,1160.3,1208.45,1188.7582716561756,43371,2596,51557635.0,13703.0,31.59,52.65,43.45,-28.66117176314333,-25.46468670794474,,
1946,2014-03-05,1128.3,1174.95,1112.85,1163.75,1151.0093289630083,27763,2581,31955472.0,6962.0,25.08,62.1,35.45,-34.09263029069257,-27.190275424494306,,
1947,2014-03-04,1100.0,1143.0,1097.25,1134.2,1124.1051423004662,28742,1787,32309030.0,10766.0,37.46,45.75,34.2,-40.316791469932696,-29.815578633581985,,
1948,2014-03-03,1092.0,1111.0,1092.0,1098.8,1101.3168607017828,12283,882,13527475.0,3478.0,28.32,19.0,6.8,-47.55775203520716,-33.36401331390702,,
1949,2014-02-28,1090.0,1112.0,1087.0,1103.45,1096.3154365987336,18793,1251,20603056.0,7435.0,39.56,25.0,13.45,-52.31796043210056,-37.15480273754574,,
1950,2014-02-26,1081.8,1096.6,1076.0,1090.75,1087.676129032258,14725,1091,16016031.0,4444.0,30.18,20.6,8.95,-56.4643577751699,-41.016713745070575,,
1951,2014-02-25,1070.0,1087.5,1070.0,1084.15,1082.121031477216,22143,1215,23961406.0,5262.0,23.76,17.5,14.15,-59.59598694395436,-44.73256838484733,,
1952,2014-02-24,1065.0,1080.8,1057.5,1069.55,1069.5532276112203,25917,1833,27719611.0,3768.0,14.54,23.3,4.55,-62.53505837882585,-48.29306638364304,,
1953,2014-02-21,1005.0,1070.0,1005.0,1065.95,1047.283064639951,32565,2820,34104773.0,8630.0,26.5,65.0,60.95,-64.41227892319739,-51.51690889155391,,
1954,2014-02-20,1020.0,1022.0,1005.0,1009.45,1013.6623478602276,7641,699,7745394.0,3535.0,46.26,17.0,-10.55,-69.65611520242646,-55.144750153728424,,
1955,2014-02-19,1021.25,1034.95,1021.25,1025.65,1027.3150586299116,9722,726,9987557.0,904.0,9.3,13.7,4.4,-71.67842436475757,-58.45148499593426,,
1956,2014-02-18,1006.0,1024.9,1006.0,1020.45,1015.5108582418464,12479,773,12672560.0,2951.0,23.65,18.9,14.45,-72.86082129405122,-61.33335225555766,,
1957,2014-02-17,1002.15,1019.0,992.1,1012.65,1010.23126149908,12501,1004,12628901.0,3638.0,29.1,26.9,10.5,-73.57910012704133,-63.7825018298544,,
1958,2014-02-14,1016.0,1019.95,1003.1,1010.45,1010.9292534722222,13824,1028,13975086.0,4454.0,32.22,16.85,-5.55,-73.478844510415,-65.72177036596652,,
1959,2014-02-13,1038.65,1044.0,1011.6,1017.2,1024.8173338308193,18761,1347,19226598.0,7147.0,38.09,32.4,-21.45,-72.0244693747627,-66.98231016772576,,
1960,2014-02-12,1050.0,1054.4,1035.1,1038.6,1040.4068949157904,12647,858,13158026.0,4728.0,37.38,19.3,-11.4,-68.35708749498099,-67.25726563317681,,
1961,2014-02-11,1052.5,1053.9,1041.0,1050.35,1049.172173300458,14195,950,14892999.0,6701.0,47.21,12.9,-2.15,-63.76746251800114,-66.55930501014168,1050.35,
1962,2014-02-10,1046.0,1055.0,1031.7,1049.9,1046.2954146170064,22768,1337,23822054.0,7400.0,32.5,23.3,3.9,-59.48080519964924,-65.1436050480432,,
1963,2014-02-07,1017.0,1051.0,1007.35,1045.8,1034.3473996619364,50878,2543,52625527.0,27135.0,53.33,43.65,28.8,-55.77153459182773,-63.26919095680011,,
1964,2014-02-06,1000.1,1027.0,986.35,1018.8,1012.1494665670668,104418,5037,105686623.0,36533.0,34.99,40.65,18.7,-54.38368400630566,-61.492089566701225,,
1965,2014-02-05,1002.4,1012.7,992.75,1008.05,1007.7972523747144,151913,1601,153097504.0,131681.0,86.68,19.95,5.65,-53.534129456323626,-59.90049754462571,,
1966,2014-02-04,995.4,1014.25,987.3,1000.05,1001.2283095859254,14949,1074,14967362.0,2711.0,18.13,26.95,4.65,-52.896625128487585,-58.499723061398086,,
1967,2014-02-03,1010.0,1020.0,995.05,1000.9,1007.6126493129876,28966,1402,29186508.0,12271.0,42.36,24.95,-9.1,-51.72653911518614,-57.1450862721557,,
1968,2014-01-31,990.0,1014.95,983.2,1010.85,999.453125,10752,995,10746120.0,3315.0,30.83,31.75,20.85,-49.42659663621566,-55.601388344967695,,
1969,2014-01-30,987.7,990.0,971.25,983.1,982.1925403225806,13888,767,13640690.0,3550.0,25.56,18.75,-4.6,-49.27505655569803,-54.33612198711376,,
1970,2014-01-29,998.0,1004.8,981.4,989.9,994.7177156301801,18701,851,18602216.0,9036.0,48.32,23.4,-8.1,-48.05233932388842,-53.07936545446869,,
1971,2014-01-28,985.0,998.45,981.05,995.2,990.2713128038896,9255,906,9164961.0,2762.0,29.84,17.4,10.2,-46.12397295339474,-51.688286954253904,,
1972,2014-01-27,992.0,992.0,976.0,984.85,985.4616122183411,29202,1374,28777450.0,17459.0,59.79,16.0,-7.15,-44.913156304678864,-50.3332608243389,,
1973,2014-01-24,1018.0,1023.0,995.7,999.9,1005.0443471426968,17814,1417,17903860.0,8850.0,49.68,27.3,-18.1,-42.25211014053184,-48.71703068757749,,
1974,2014-01-23,1023.0,1026.8,1015.15,1019.95,1021.3725798011512,15288,808,15614744.0,10194.0,66.68,11.65,-3.05,-38.086309184114384,-46.590886386884875,,
1975,2014-01-22,1030.0,1030.0,1018.0,1023.65,1023.482988473823,7201,734,7370101.0,1958.0,27.19,12.0,-6.35,-34.093316307330156,-44.09137237097393,,
1976,2014-01-21,1034.0,1037.85,1024.55,1031.45,1031.6056656781643,12814,651,13218995.0,5605.0,43.74,13.3,-2.55,-29.954153041389873,-41.263928505057116,,
1977,2014-01-20,1032.0,1033.95,1017.5,1029.9,1027.3313273727647,5816,605,5974959.0,1045.0,17.97,16.45,-2.1,-26.493507712902442,-38.309844346626186,,
1978,2014-01-17,1033.2,1044.65,1024.35,1030.2,1036.150437283021,218051,1204,225933639.0,208478.0,95.61,20.3,-3.0,-23.456323963085765,-35.339140269918104,,
1979,2014-01-16,1034.0,1048.0,1029.1,1034.1,1038.015228426396,22064,1540,22902768.0,8641.0,39.16,18.9,0.1,-20.49834439883523,-32.37098109570153,,
1980,2014-01-15,1025.0,1034.85,1018.65,1028.5,1029.0034990642037,12289,1086,12645424.0,5718.0,46.53,16.2,3.5,-18.393963322583886,-29.575577541078005,,
1981,2014-01-14,1040.0,1044.7,1020.0,1021.75,1027.709392971246,15650,1244,16083652.0,5839.0,37.31,24.7,-18.25,-17.074075432955624,-27.07527711945353,,
1982,2014-01-13,1035.0,1043.35,1027.0,1039.75,1035.0556937900365,18889,1554,19551167.0,4820.0,25.52,16.35,4.75,-14.409501440421309,-24.542121983647085,,
1983,2014-01-10,1055.0,1058.0,1030.15,1034.65,1045.413992782611,35747,1514,37370414.0,16774.0,46.92,27.85,-20.35,-12.564499008203029,-22.146597388558277,,
1984,2014-01-09,1091.9,1091.9,1051.0,1054.95,1056.7788789883684,74968,1602,79224599.0,67053.0,89.44,40.9,-36.95,-9.356425888850254,-19.588563088616674,,
1985,2014-01-08,1098.0,1098.0,1080.0,1087.75,1087.5796469819131,9178,1166,9981806.0,3350.0,36.5,18.0,-10.25,-4.119828135638272,-16.494816098020994,,
